col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
1.0,15.0,15.0,15.0,0.0,0.0,7.5,7.5,7.5,0.0,0.0,0,0,0,0,0
1.0,15.0,15.0,15.0,0.0,0.0,7.5,7.5,7.5,0.0,0.0,0,0,0,0,0
1.0,15.0,15.0,15.0,0.0,0.0,7.5,7.5,7.5,0.0,0.0,0,0,0,0,0
1.0,15.0,15.0,15.0,0.0,0.0,7.5,7.5,7.5,0.0,0.0,0,0,0,0,0
0.0666666666666667,10.500016,10.500016,10.500016,13.99,10.25,10.500016,10.500016,10.500016,13.99,10.25,0,0,0,0,0
0.0,1.36446,1.238247,1.238247,1.943117,1.365,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
44.0833333333333,28.579811,25.936178,25.936178,40.3,26.040833,30237.440038,27440.476324,27440.476324,42637.4,27551.201314,0,0,0,0,0
23.5,10.668596,9.68175,9.68175,15.25,9.720833,3008.544072,2730.2535,2730.2535,4300.5,2741.274906,0,0,0,0,0
0.0,13.344603,13.344603,13.344603,17.89,12.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5.0,9.872,8.95884,8.95884,15.99,8.995,493.6,447.942,447.942,799.5,449.75,0,0,0,0,0
9.18333333333333,4.597608,4.172329,4.172329,6.9,4.189167,2533.282008,2298.953279,2298.953279,3801.9,2308.231017,0,0,0,0,0
60.21875,26.180549,23.758848,23.758827,38.8,23.858125,50449.917923,45783.300096,45783.259629,74767.6,45974.606875,0,0,0,0,0
26.3645833333333,3.073115,2.788852,2.788852,4.56,2.800104,7778.054065,7058.584412,7058.584412,11541.36,7087.063224,0,0,0,0,0
6.0625,3.611917,3.277814,3.277814,5.35,3.291042,2102.135694,1907.687748,1907.687748,3113.7,1915.386444,0,0,0,0,0
22.0,32.428836,29.429169,29.429169,48.12,29.547917,17122.425408,15538.601232,15538.601232,25407.36,15601.300176,0,0,0,0,0
1.125,5.838935,5.298834,5.298834,8.6,5.320208,315.30249,286.137036,286.137036,464.4,287.291232,0,0,0,0,0
8.33,3.400055,3.085549,3.085549,5.04,3.0984,2832.245815,2570.262317,2570.262317,4198.32,2580.9672,0,0,0,0,0
0.0,8.301877,7.533953,7.533953,11.2,8.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,2.275307,2.064841,2.064841,3.623307,2.345667,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,1.166667,1.05875,1.05875,1.660784,1.166667,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.687502,0.623908,0.623908,0.978676,0.6875,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,2.046667,1.85735,1.85735,2.91349,2.046667,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,2.278416,2.067662,2.067662,3.35,2.398333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
168.98,2.570417,2.364776,2.364776,4.15,2.223158,21717.453233,19979.992424,19979.992424,35063.35,18783.461942,0,0,0,0,0
0.0,1.965437,1.809248,1.809248,2.95,1.68868,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.1,13.93,13.421555,13.421555,18.99,13.93,27.86,26.84311,26.84311,37.98,27.86,0,0,0,0,0
0.0,7.92,7.63092,7.63092,14.55,9.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.166666666666667,2.783333,2.525875,2.525875,3.5,2.783333,5.566666,5.05175,5.05175,7.0,5.566666,0,0,0,0,0
0.0,22.696263,22.497515,22.497515,31.65,30.62,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,40.2,40.2,40.2,52.99,40.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,7.514162,7.514162,7.514162,9.85,3.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,7.514162,7.514162,7.514162,9.85,3.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,23.582258,21.504409,21.504409,35.95,21.62325,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,6.609145,5.997799,5.997799,9.69,5.747083,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1.95833333333333,7.063784,6.410384,6.410384,10.47,6.43625,331.997848,301.288048,301.288048,492.09,302.50375,0,0,0,0,0
4.5875,2.450029,2.223401,2.223401,3.55,2.232375,899.160643,815.988167,815.988167,1302.85,819.281625,0,0,0,0,0
2.0,9.872,8.95884,8.95884,13.52,8.995,197.44,179.1768,179.1768,270.4,179.9,0,0,0,0,0
53.6,8.97535,8.14513,8.14513,13.46,8.178,4810.7876,4365.78968,4365.78968,7214.56,4383.408,0,0,0,0,0
0.0,62.94,57.11805,57.11805,90.31,62.94,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,7.28,6.6066,6.6066,10.363294,36.4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
190.916666666667,13.57059,12.31531,12.31531,19.89,12.365,31090.22169,28214.37521,28214.37521,45567.99,28328.215,0,0,0,0,0
0.0,3.88314,3.572728,3.572728,4.465135,2.948281,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5.365,34.0,30.855,30.855,44.55,34.0,547.23,496.611225,496.611225,717.03225,547.23,0,0,0,0,0
0.0,24.390217,22.134122,22.134122,34.73,24.396667,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.000321428571428571,5.3,5.3,5.3,7.15,5.3,0.0477,0.0477,0.0477,0.06435,0.0477,0,0,0,0,0
0.000178571428571429,13.7,13.7,13.7,17.99,13.7,0.0685,0.0685,0.0685,0.08995,0.0685,0,0,0,0,0
46.94,3.387429,3.074092,3.074092,5.06,3.3472,7950.295863,7214.893924,7214.893924,11875.82,7855.8784,0,0,0,0,0
0.333333333333333,2.249593,2.041506,2.041506,3.15,2.900833,8.998372,8.166024,8.166024,12.6,11.603332,0,0,0,0,0
7.33333333333333,8.308688,7.540134,7.540134,11.85,9.956667,365.582272,331.765896,331.765896,521.4,438.093348,0,0,0,0,0
0.0,88.95,88.95,88.95,116.27,88.95,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,3.034057,2.753407,2.753407,4.99,2.887917,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,3.255,3.255,3.255,4.99,3.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,4.3798,4.3798,4.3798,6.57,3.59,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5.0,4.148333,3.764613,3.764613,4.99,4.148333,248.89998,225.87678,225.87678,299.4,248.89998,0,0,0,0,0
0.25,2.4975,2.266481,2.266481,2.99,2.4975,7.4925,6.799443,6.799443,8.97,7.4925,0,0,0,0,0
1.99013333333333,13.22,11.99715,11.99715,14.25,0.0,394.64344,358.1389218,358.1389218,425.391,0.0,0,0,0,0,0
0.0,31.087065,28.952757,28.952757,46.283057,24.525,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5.98333333333333,1.078357,0.978609,0.978609,1.73,1.079029,387.130163,351.320631,351.320631,621.07,387.371411,0,0,0,0,0
0.000476190476190476,6.2,6.2,6.2,8.39,5.904762,0.062,0.062,0.062,0.0839,0.05904762,0,0,0,0,0
0.125,13.641714,12.491788,12.491788,19.2,12.43165,13.641714,12.491788,12.491788,19.2,12.43165,0,0,0,0,0
0.0,1.078618,1.006678,1.006678,1.528106,0.795278,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2.125,7.339372,6.66048,6.66645,10.21,7.015,374.307972,339.68448,339.98895,520.71,357.765,0,0,0,0,0
0.0,2.375595,2.155852,2.155852,3.78,2.375595,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,2.514531,2.281937,2.281937,3.3,2.514531,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
433.0,123.842116,114.749768,114.749768,164.33,94.33,53623.636228,49686.649544,49686.649544,71154.89,40844.89,0,0,0,0,0
0.0,1.090499,1.017618,1.017618,1.527572,0.795,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,3.7011,3.38845,3.38845,5.2,3.38,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,3.7011,3.38845,3.38845,5.2,3.38,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,3.7011,3.38845,3.38845,5.2,3.38,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,14.4,13.068,13.068,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9.6875,8.454907,8.454907,8.454907,11.35,8.462,262.102117,262.102117,262.102117,351.85,262.322,0,0,0,0,0
197.833333333333,5.177516,5.177516,5.177497,9.02,5.177533,18437.134476,18437.134476,18437.066817,32120.22,18437.195013,0,0,0,0,0
519.3125,4.47873,4.47873,4.47873,7.96,4.47876,37213.76757,37213.76757,37213.76757,66139.64,37214.01684,0,0,0,0,0
40.5416666666667,3.960393,3.960392,3.950902,6.91,3.964292,3853.462389,3853.461416,3844.227646,6723.43,3857.256116,0,0,0,0,0
55.6666666666667,3.95357,3.953499,3.953703,6.91,3.964306,5281.96952,5281.874664,5282.147208,9231.76,5296.312816,0,0,0,0,0
112.125,3.065498,3.065498,3.061481,5.36,3.0655,8249.255118,8249.255118,8238.445371,14423.76,8249.2605,0,0,0,0,0
0.0,1.081563,1.00917,1.00917,1.598907,0.795278,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,1.134416,1.059157,1.059157,1.81,0.813611,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
310.5,8.996043,8.164062,8.164062,12.42,9.0,27932.713515,25349.41251,25349.41251,38564.1,27945.0,0,0,0,0,0
1.5,2.999833,2.72238,2.72238,4.270588,3.0,44.997495,40.8357,40.8357,64.05882,45.0,0,0,0,0,0
0.904761904761905,2.4,2.4,2.4,3.85,0.0,22.8,22.8,22.8,36.575,0.0,0,0,0,0,0
0.0,13.7,13.7,13.7,17.88,13.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,2.743807,2.497852,2.497852,4.002606,2.75,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
120.0,1.685391,1.56704,1.56704,2.39,1.201389,7280.88912,6769.6128,6769.6128,10324.8,5190.00048,0,0,0,0,0
461.222222222222,1.685391,1.56704,1.56704,2.39,1.201389,27984.232164,26019.13216,26019.13216,39683.56,19947.862956,0,0,0,0,0
1203.72222222222,1.687402,1.565811,1.565811,2.39,1.201389,73121.878268,67852.853874,67852.853874,103568.26,52060.990926,0,0,0,0,0
0.0,3.646202,3.286781,3.286781,6.77,3.6462,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,1.727083,1.567328,1.567328,2.33,1.727083,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,2.8088,2.575574,2.575574,3.693763,2.558333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
17.5,4.130812,3.748712,3.748712,5.346657,4.131667,1734.94104,1574.45904,1574.45904,2245.59594,1735.30014,0,0,0,0,0
0.0,11.106666,10.079299,10.079299,15.810667,11.106667,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,2.029917,1.84215,1.84215,3.35,2.029917,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,11.66358,10.695105,10.695105,16.35,10.47,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,10.822044,9.921932,9.921932,16.35,9.785,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
26.84,1.23963,1.23963,1.23963,1.75,1.2276,1663.58346,1663.58346,1663.58346,2348.5,1647.4392,0,0,0,0,0
1.19047619047619,3.774306,3.425182,3.425182,5.375247,3.776,94.35765,85.62955,85.62955,134.381175,94.4,0,0,0,0,0
0.0,13.592757,12.607402,12.607402,20.731077,9.994,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,29.677359,27.525686,27.525686,45.38,21.146667,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.166666666666667,7.795201,7.11496,7.11496,12.2,7.353963,23.385603,21.34488,21.34488,36.6,22.061889,0,0,0,0,0
0.0,7.795121,7.114878,7.114878,12.2,7.353951,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
86.6666666666667,5.177377,5.177377,5.144664,9.02,5.177537,8076.70812,8076.70812,8025.67584,14071.2,8076.95772,0,0,0,0,0
162.74,2.578206,2.372563,2.372563,4.15,2.223157,20978.862222,19305.545131,19305.545131,33768.55,18089.828509,0,0,0,0,0
0.0,6.781875,6.154551,6.154551,9.85,6.781875,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,6.781875,6.154551,6.154551,9.85,6.781875,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
4.8,5.091736,4.62075,4.62075,7.27,5.091,244.403328,221.796,221.796,348.96,244.368,0,0,0,0,0
0.0,6.1,6.1,6.1,8.531469,6.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8.3727,28.422276,28.422276,28.422276,36.45,28.0,4759.423805304,4759.423805304,4759.423805304,6103.6983,4688.712,0,0,0,0,0
0.0,33.967852,30.825861,30.825861,51.527464,33.358,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,18.290456,16.836962,16.836962,24.98,16.8745,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,9.889756,8.974954,8.974954,13.445624,10.6205,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,3.91805,3.55563,3.55563,5.89,5.450138,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,1.161385,1.084314,1.084314,1.678207,0.834722,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,1.138053,1.061322,1.061322,1.64663,0.865278,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,1.123544,1.049006,1.049006,1.615659,0.803611,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,1.108467,1.03493,1.03493,1.598347,0.795,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,1.108798,1.035239,1.035239,1.598907,0.795278,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
29.0833333333333,8.506344,7.888997,7.888997,12.61,6.067917,5937.428112,5506.519906,5506.519906,8801.78,4235.406066,0,0,0,0,0
0.125,7.509078,6.814488,6.814488,10.689393,7.509078,7.509078,6.814488,6.814488,10.689393,7.509078,0,0,0,0,0
1688.0,28.453122,25.821207,25.818032,39.44,28.14,48028.869936,43586.197416,43580.838016,66574.72,47500.32,0,0,0,0,0
1001.5,16.531878,15.326913,15.326913,25.8,13.57,33113.351634,30699.806739,30699.806739,51677.4,27180.71,0,0,0,0,0
0.0,2.359674,2.141405,2.141405,3.25,2.337388,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
12.1111111111111,4.389673,3.983628,3.983628,7.59,4.386261,956.948714,868.430904,868.430904,1654.62,956.204898,0,0,0,0,0
18.8333333333333,4.404585,3.997161,3.997161,7.54,4.386294,1493.154315,1355.037579,1355.037579,2556.06,1486.953666,0,0,0,0,0
11.2222222222222,4.386272,3.980542,3.980542,6.77,4.386272,886.026944,804.069484,804.069484,1367.54,886.026944,0,0,0,0,0
0.0,9.0,8.1675,8.1675,8.99,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
92.2913235294118,20.325591,18.445473,18.445473,27.93,20.39,12755.954725371,11576.028390813,11576.028390813,17528.33733,12796.37659,0,0,0,0,0
0.0,9.499792,8.621061,8.621061,12.55,9.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,63.355896,58.819465,58.819465,87.893661,49.04,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
49.0,55.673077,55.673077,55.658754,72.78,55.92,2727.980773,2727.980773,2727.278946,3566.22,2740.08,0,0,0,0,0
217.0,49.49167,49.49167,49.437219,64.69,51.78,10739.69239,10739.69239,10727.876523,14037.73,11236.26,0,0,0,0,0
14.375,6.60868,6.144605,6.144605,8.35,4.710833,2279.9946,2119.888725,2119.888725,2880.75,1625.237385,0,0,0,0,0
0.0,41.020345,41.020345,41.020345,54.55,37.56,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,33.6,33.6,33.6,53.55,33.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,38.890842,35.591204,35.591204,62.55,35.64,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0264,6.8,6.8,6.8,9.45,6.8,4.488,4.488,4.488,6.237,4.488,0,0,0,0,0
0.0,9.91,8.993325,8.993325,9.99,9.91,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
992.777777777778,1.724772,1.600778,1.600778,2.39,1.228056,61643.35128,57211.80572,57211.80572,85418.6,43890.72144,0,0,0,0,0
3.27142857142857,12.511105,12.511105,12.511105,15.99,12.5,143.25215225,143.25215225,143.25215225,183.0855,143.125,0,0,0,0,0
0.0,6.936,6.29442,6.29442,8.622493,6.936,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.1875,7.215,6.547612,6.547612,9.93,7.215,21.645,19.642836,19.642836,29.79,21.645,0,0,0,0,0
2.1875,8.34,7.56855,7.56855,11.25,8.34,291.9,264.89925,264.89925,393.75,291.9,0,0,0,0,0
0.0,16.465826,14.942737,14.942737,23.32,16.59,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
20.0,7.859515,7.13251,7.13251,10.9,8.34,2515.0448,2282.4032,2282.4032,3488.0,2668.8,0,0,0,0,0
9.75,7.215,6.547612,6.547612,9.97,7.215,1125.54,1021.427472,1021.427472,1555.32,1125.54,0,0,0,0,0
0.0,3.801022,3.449427,3.449427,4.99,3.801022,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,3.933011,3.569207,3.569207,5.25,3.933011,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,9.02098,9.02098,9.02098,12.668493,9.248,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5.5,11.601801,10.528634,10.528634,16.58,11.690783,765.718866,694.889844,694.889844,1094.28,771.591678,0,0,0,0,0
0.0,5.736041,5.205457,5.205457,7.55,5.736041,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
88.85,2.337099,2.120919,2.120919,3.82,2.3679230000000002,8306.049846,7537.746126,7537.746126,13576.28,8415.598342,0,0,0,0,0
6.075,2.344246,2.127403,2.127403,3.82,2.367925,569.651778,516.958929,516.958929,928.26,575.405775,0,0,0,0,0
0.0,35.320957,32.209349,32.209349,59.99,33.639,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
27.6666666666667,19.706011,17.883205,17.883205,32.09,19.085783,6542.395652,5937.22406,5937.22406,10653.88,6336.479956,0,0,0,0,0
0.0,16.750222,15.249778,15.249778,23.45,17.412679,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,1.657069,1.50379,1.50379,2.19,2.186233,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,2.982516,2.706633,2.706633,4.749546,2.982535,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
19.2,5.500888,4.992055,4.9943,8.812106,5.410833,1584.255744,1437.71184,1438.3584,2537.886528,1558.319904,0,0,0,0,0
0.0,3.357307,3.046756,3.046756,5.349488,3.359275,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,1.205246,1.09376,1.09376,2.024923,1.206028,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6.41666666666667,4.077273,3.700125,3.700125,6.74,4.267754,313.950021,284.909625,284.909625,518.98,328.617058,0,0,0,0,0
35.2666666666667,6.671303,6.054251,6.038224,9.611849,6.752467,3529.119287,3202.698779,3194.220496,5084.668121,3572.055043,0,0,0,0,0
49.8,6.51869,5.915712,5.915906,9.611849,6.752857,4869.46143,4419.036864,4419.181782,7180.051203,5044.384179,0,0,0,0,0
0.0,3.176535,2.882705,2.882705,5.058478,3.176533,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
74.9666666666667,2.158488,1.958826,1.958826,3.52,2.180457,4854.439512,4405.399674,4405.399674,7916.48,4903.847793,0,0,0,0,0
86.2333333333333,2.157091,1.957562,1.957562,3.516703,2.180457,5580.394417,5064.212894,5064.212894,9097.710661,5640.842259,0,0,0,0,0
118.233333333333,2.216978,2.011906,2.002775,3.516703,2.180457,7863.620966,7136.230582,7103.842925,12473.745541,7734.080979,0,0,0,0,0
2.0,7.343958,6.664642,6.664642,4.49,7.343958,352.509984,319.902816,319.902816,215.52,352.509984,0,0,0,0,0
0.0,9.001972,8.16929,8.16929,12.814573,9.001972,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
4.5,14.815556,13.445117,13.445117,21.15,15.16,800.040024,726.036318,726.036318,1142.1,818.64,0,0,0,0,0
0.0,1.493878,1.375164,1.375164,2.3,1.300741,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
487.666666666667,7.7,7.7,7.7,10.5,7.7,45060.4,45060.4,45060.4,61446.0,45060.4,0,0,0,0,0
0.0,8.2,8.2,8.2,11.232877,8.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,2.723001,2.723001,2.723001,4.68,2.722942,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
15.2,6.990555,6.343929,6.343929,9.55,7.0,1062.56436,964.277208,964.277208,1451.6,1064.0,0,0,0,0,0
0.0,3.06945,2.785525,2.785525,4.887949,3.164375,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,2.884018,2.617246,2.617246,5.058495,3.274783,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6.2,1.666566,1.666566,1.666566,2.4,1.6834,516.63546,516.63546,516.63546,744.0,521.854,0,0,0,0,0
231.2,3.058412,2.775509,2.775509,4.44,2.9412,35355.24272,32084.88404,32084.88404,51326.4,34000.272,0,0,0,0,0
10.34,3.063718,2.780323,2.778723,4.44,2.9412,1583.942206,1437.426991,1436.599791,2295.48,1520.6004,0,0,0,0,0
11.8958333333333,5.900352,5.354569,5.354569,8.14,5.900625,3369.100992,3057.458899,3057.458899,4647.94,3369.256875,0,0,0,0,0
4.04166666666667,5.900625,5.354817,5.354817,8.4,5.900625,1144.72125,1038.834498,1038.834498,1629.6,1144.72125,0,0,0,0,0
0.0,1.373625,1.246565,1.246565,1.99,1.485,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,1.2375,1.123031,1.123031,1.99,1.65,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,1.509675,1.37003,1.37003,2.41,2.0129,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
420.0,16.644795,15.395953,15.395953,25.8,13.56,13981.6278,12932.60052,12932.60052,21672.0,11390.4,0,0,0,0,0
0.0,7.162528,7.162528,7.162528,8.75,5.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.630939,0.630939,0.630939,1.32,0.7578,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
30.1666666666667,19.706077,17.883265,17.883265,32.09,19.085792,7133.599874,6473.74193,6473.74193,11616.58,6909.056704,0,0,0,0,0
0.03788,51.470205,51.470205,51.470205,65.73,50.0,48.742284135,48.742284135,48.742284135,62.24631,47.35,0,0,0,0,0
0.0,5.730667,5.20058,5.20058,7.75,5.730667,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0416666666666667,1.962917,1.781347,1.781347,2.69,1.962917,1.962917,1.781347,1.781347,2.69,1.962917,0,0,0,0,0
0.0,4.8,4.356,4.356,6.38,4.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,3.304692,3.036443,3.036443,4.45,2.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,4.196472,3.854275,3.854275,5.69,3.699999,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,12.45,11.298375,11.298375,16.95,12.45,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,3.72275,3.413635,3.413635,4.99,3.3525,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,3.567585,3.271354,3.271354,5.2,3.2025,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,20.911913,19.175513,19.175513,31.79,18.78,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,20.804798,19.077291,19.077291,29.34,18.76368,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,20.909775,19.17355,19.17355,29.8,18.77,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,20.909724,19.173505,19.173505,29.34,18.76368,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2.08333333333333,41.397803,37.568506,37.568506,56.71,37.702917,2069.89015,1878.4253,1878.4253,2835.5,1885.14585,0,0,0,0,0
7.25,5.30655,4.815694,4.815694,8.385792,5.149444,461.66985,418.965378,418.965378,729.563904,448.001628,0,0,0,0,0
0.0,5.85,5.308875,5.308875,7.89,5.85,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
339.554523809524,9.292105,9.292105,9.292105,13.75,9.2,66258.702057725,66258.702057725,66258.702057725,98046.36875,65601.934,0,0,0,0,0
0.0,1.980339,1.797158,1.797158,2.65,2.058333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,2.978125,2.702648,2.702648,4.95,2.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,6.108333,5.543312,5.543312,9.15,6.108333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,1.91375,1.736728,1.736728,2.99,2.551667,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,1.589057,1.442069,1.442069,2.55,1.09,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.551020408163265,1.820774,1.673451,1.673451,2.99,1.374014,49.160898,45.183177,45.183177,80.73,37.098378,0,0,0,0,0
0.326530612244898,1.808686,1.654678,1.654678,2.99,1.374014,28.938976,26.474848,26.474848,47.84,21.984224,0,0,0,0,0
0.0,6.744167,6.744167,6.744167,9.55,6.744167,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,11.239167,11.239167,11.239167,14.99,11.239167,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,1.614333,1.48026,1.48026,2.59,1.451396,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,14.85,14.85,14.85,18.55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,22.32,22.32,22.32,25.88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,4.204167,3.815281,3.815281,6.280298,4.721667,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,3.777419,3.463764,3.463764,5.2,3.394,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,17.723733,16.252058,16.252058,24.87,15.904896,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,3.861743,3.541087,3.541087,5.1,3.484,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0002,8.295579,7.528238,7.528238,10.55,8.54,0.049773474,0.045169428,0.045169428,0.0633,0.05124,0,0,0,0,0
0.0,3.537386,3.210177,3.210177,5.528414,3.543253,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,12.461667,12.461667,12.461667,16.99,12.461667,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,1.649715,1.497116,1.497116,2.348824,1.65,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,4.633255,4.204678,4.204678,7.229309,4.633334,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
26.875,2.041285,1.852467,1.852467,3.16,1.984385,2633.25765,2389.68243,2389.68243,4076.4,2559.85665,0,0,0,0,0
