CODSUPERVISOR,CODGERENTE,POSICAO,DATA,CODUSUR,CODFILIAL,CODEPTO,CODFORNEC,CODPROD,CODCLI,VLVENDA,VLCUSTOFIN,QT,QTBNF,QTCLIENTE,PESO,QTPED,VLBONIFIC
55,1,F,2023-11-07,1336,2,3,4,2037,137040,199.5,147.33675,150,0,1,11.1,1,0.0
55,1,F,2023-11-06,846,2,3,4,109290,115272,199.5,146.50665,150,0,1,11.1,1,0.0
55,1,F,2023-11-06,846,2,3,4,2039,115272,199.5,147.3366,150,0,1,11.1,1,0.0
55,1,F,2023-11-03,1072,2,3,4,2038,140967,199.5,145.11495,150,0,1,11.1,1,0.0
55,1,F,2023-11-20,1135,2,3,4,2037,3466,199.5,147.33675,150,0,1,11.1,1,0.0
55,1,F,2023-11-16,1135,2,3,4,2037,114350,199.5,147.33675,150,0,1,11.1,1,0.0
49,1,F,2023-11-07,909,2,3,4,2037,117515,199.5,170.895375,150,25,1,12.95,2,33.25
52,1,F,2023-11-01,451,2,3,4,2039,121320,224.0,195.1888,200,0,1,14.8,1,0.0
52,1,F,2023-11-22,451,2,3,4,2028,123378,231.84,184.426992,144,0,1,12.24,1,0.0
49,1,F,2023-11-01,1045,2,3,4,2037,131669,238.0,195.608,200,0,1,14.8,1,0.0
52,1,F,2023-11-01,451,2,3,4,2038,123378,238.0,192.6466,200,0,1,14.8,1,0.0
52,1,F,2023-11-15,1266,2,3,4,102419,116811,240.0,177.1772,100,0,1,9.9,1,0.0
52,1,F,2023-11-16,911,2,3,4,102419,141819,240.0,177.1772,100,0,1,9.9,1,0.0
52,1,F,2023-11-15,1266,2,3,4,2061,116811,240.0,176.7917,100,0,1,9.9,1,0.0
52,1,F,2023-11-13,1266,2,3,4,2061,116811,240.0,176.7917,100,0,1,9.9,1,0.0
52,1,F,2023-11-01,451,2,3,4,109270,123378,241.5,192.84285,150,0,1,12.75,1,0.0
55,1,F,2023-11-01,964,2,3,4,109270,129046,241.5,192.84285,150,0,1,12.75,1,0.0
52,1,F,2023-11-17,451,2,3,4,2030,140492,262.5,193.8177,150,0,1,12.75,1,0.0
52,1,F,2023-11-16,1266,2,3,4,2030,114474,262.5,193.8177,150,0,1,12.75,1,0.0
52,1,F,2023-11-16,1004,2,3,4,2030,1013,262.5,193.8177,150,0,1,12.75,1,0.0
52,1,F,2023-11-16,911,2,3,4,2029,141819,262.5,193.6308,150,0,1,12.75,1,0.0
52,1,F,2023-11-16,451,2,3,4,124409,3149,262.5,185.94525,150,0,1,12.75,1,0.0
52,1,F,2023-11-11,1408,2,3,4,103991,2725,262.5,193.8201,150,0,1,13.5,1,0.0
55,1,F,2023-11-16,1135,2,3,4,2030,119801,262.5,224.80815,150,25,1,14.875,2,43.75
49,1,F,2023-11-07,905,2,3,4,2030,607,262.5,193.8177,150,0,1,12.75,1,0.0
49,1,F,2023-11-08,927,2,3,4,2030,140035,262.5,193.8177,150,0,1,12.75,1,0.0
49,1,F,2023-11-22,944,2,3,4,2030,137742,262.5,190.7382,150,0,1,12.75,1,0.0
49,1,F,2023-11-22,914,2,3,4,124409,108880,262.5,185.94525,150,0,1,12.75,1,0.0
49,1,F,2023-11-20,905,2,3,4,2029,115223,262.5,193.6308,150,0,1,12.75,1,0.0
49,1,F,2023-11-15,914,2,3,4,124409,120189,262.5,247.927,150,50,1,17.0,2,87.5
49,1,F,2023-11-15,905,2,3,4,2029,681,262.5,193.6308,150,0,1,12.75,1,0.0
49,1,F,2023-11-10,927,2,3,4,2048,2669,262.5,193.0029,150,0,1,12.75,1,0.0
52,1,F,2023-11-06,1266,2,3,4,103991,116329,262.5,193.8195,150,0,1,13.5,1,0.0
52,1,F,2023-11-09,1005,2,3,4,2047,112732,262.5,193.7169,150,0,1,12.75,1,0.0
52,1,F,2023-11-09,1005,2,3,4,2048,112732,262.5,193.0029,150,0,1,12.75,1,0.0
52,1,F,2023-11-10,451,2,3,4,2028,7856,262.5,192.74145,150,0,1,12.75,1,0.0
49,1,F,2023-11-16,922,2,3,4,2037,136483,266.0,243.56625,200,50,1,18.5,2,66.5
49,1,F,2023-11-07,690,2,3,4,2037,125882,266.0,196.449,200,0,1,14.8,1,0.0
55,1,F,2023-11-16,1135,2,3,4,2037,141400,266.0,196.449,200,0,1,14.8,1,0.0
52,1,F,2023-11-07,1266,2,3,4,2037,7477,266.0,196.449,200,0,1,14.8,1,0.0
55,1,F,2023-11-06,846,2,3,4,2038,115272,266.0,193.4866,200,0,1,14.8,1,0.0
49,1,F,2023-11-22,944,2,3,4,2040,137742,274.5,202.6542,150,0,1,12.75,1,0.0
55,1,F,2023-11-20,1135,2,3,4,2040,3466,274.5,202.6542,150,0,1,12.75,1,0.0
52,1,F,2023-11-10,451,2,3,4,2040,7856,274.5,202.6542,150,0,1,12.75,1,0.0
52,1,F,2023-11-01,451,2,3,4,102419,121320,304.5,264.1008,150,0,1,14.85,1,0.0
49,1,F,2023-11-01,1045,2,3,4,2048,131669,320.0,255.6748,200,0,1,17.0,1,0.0
52,1,F,2023-11-01,451,2,3,4,103991,123378,322.0,257.586,200,0,1,18.0,1,0.0
52,1,F,2023-11-22,451,2,3,4,103991,123378,322.0,257.5868,200,0,1,18.0,1,0.0
52,1,F,2023-11-01,451,2,3,4,2048,123378,322.0,255.7348,200,0,1,17.0,1,0.0
52,1,F,2023-11-08,1408,2,3,4,2037,124083,332.5,292.6785,250,50,1,22.2,2,66.5
49,1,L,2023-11-22,690,2,3,4,2039,142038,332.5,245.561,250,0,1,18.5,1,0.0
49,1,F,2023-11-17,1045,2,3,4,2037,123160,332.5,279.48567,250,36,1,21.164,2,47.88
49,1,F,2023-11-13,905,2,3,4,2037,119800,332.5,245.56125,250,0,1,18.5,1,0.0
49,1,F,2023-11-16,909,2,3,4,2037,129429,332.5,269.119875,250,25,1,20.35,2,33.25
55,1,F,2023-11-07,1072,2,3,4,2038,118051,332.5,241.85825,250,0,1,18.5,1,0.0
26,1,F,2023-11-15,998,2,3,4,2038,124931,332.5,288.2349,250,50,1,22.2,2,66.5
26,1,F,2023-11-01,907,2,3,4,2037,131729,332.5,264.4068,250,20,1,19.98,2,26.6
55,1,F,2023-11-09,846,2,3,4,2038,113050,332.5,241.85825,250,0,1,18.5,1,0.0
55,1,F,2023-11-09,846,2,3,4,2039,113050,332.5,245.561,250,0,1,18.5,1,0.0
49,1,L,2023-11-22,690,2,3,4,109290,142038,332.5,244.17775,250,0,1,18.5,1,0.0
55,1,F,2023-11-09,846,2,3,4,109290,113050,332.5,244.17775,250,0,1,18.5,1,0.0
55,1,F,2023-11-14,964,2,3,4,2037,124526,332.5,245.56125,250,0,1,18.5,1,0.0
52,1,F,2023-11-21,1116,2,3,4,2037,129840,332.5,245.56125,250,0,1,18.5,1,0.0
52,1,F,2023-11-01,451,2,3,4,109290,121320,336.0,291.1233,300,0,1,22.2,1,0.0
49,1,F,2023-11-15,914,2,3,4,2030,120189,350.0,258.4236,200,0,1,17.0,1,0.0
52,1,F,2023-11-07,911,2,3,4,2030,3037,350.0,258.4236,200,0,1,17.0,1,0.0
52,1,F,2023-11-06,1266,2,3,4,2048,116329,350.0,256.5748,200,0,1,17.0,1,0.0
52,1,F,2023-11-17,451,2,3,4,124409,7866,350.0,247.927,200,0,1,17.0,1,0.0
52,1,F,2023-11-17,451,2,3,4,103991,7866,350.0,258.4268,200,0,1,18.0,1,0.0
52,1,F,2023-11-16,911,2,3,4,124409,141819,350.0,247.927,200,0,1,17.0,1,0.0
52,1,F,2023-11-16,911,2,3,4,103991,141819,350.0,258.4268,200,0,1,18.0,1,0.0
52,1,F,2023-11-16,911,2,3,4,2035,141819,350.0,258.425,200,0,1,17.0,1,0.0
52,1,F,2023-11-16,911,2,3,4,2028,141819,350.0,256.9886,200,0,1,17.0,1,0.0
52,1,F,2023-11-16,451,2,3,4,103991,3149,350.0,258.4268,200,0,1,18.0,1,0.0
55,1,F,2023-11-01,1135,2,3,4,2030,119801,350.0,258.4236,200,0,1,17.0,1,0.0
26,1,F,2023-11-15,1059,2,3,4,2030,122050,350.0,258.4236,200,0,1,17.0,1,0.0
49,1,F,2023-11-22,905,2,3,4,2030,607,350.0,276.261184,200,18,1,18.53,2,31.5
49,1,F,2023-11-20,1045,2,3,4,2029,141906,350.0,258.1744,200,0,1,17.0,1,0.0
49,1,F,2023-11-20,1045,2,3,4,2028,141906,350.0,256.9886,200,0,1,17.0,1,0.0
55,1,F,2023-11-01,964,2,3,4,2039,129046,357.0,293.4132,300,0,1,22.2,1,0.0
52,1,F,2023-11-09,1005,2,3,4,2061,112732,360.0,265.18755,150,0,1,14.85,1,0.0
52,1,F,2023-11-09,1005,2,3,4,102419,112732,360.0,265.7658,150,0,1,14.85,1,0.0
52,1,F,2023-11-16,911,2,3,4,2040,141819,366.0,270.2056,200,0,1,17.0,1,0.0
52,1,F,2023-11-16,911,2,3,4,2041,141819,366.0,269.2944,200,0,1,17.0,1,0.0
52,1,F,2023-11-16,1266,2,3,4,2037,918,399.0,318.232125,300,25,1,24.05,2,33.25
52,1,F,2023-11-01,451,2,3,4,109290,123378,416.5,340.37885,350,0,1,25.9,1,0.0
49,1,F,2023-11-10,927,2,3,4,2030,2669,437.5,323.0295,250,0,1,21.25,1,0.0
49,1,F,2023-11-07,1045,2,3,4,2030,118072,437.5,370.134984,250,38,1,24.48,2,66.5
55,1,F,2023-11-07,1072,2,3,4,2030,2428,437.5,323.0295,250,0,1,21.25,1,0.0
55,1,F,2023-11-09,1135,2,3,4,2030,134377,437.5,354.01995,250,25,1,23.375,2,43.75
55,1,F,2023-11-14,846,2,3,4,2030,117442,437.5,385.0104,250,50,1,25.5,2,87.5
52,1,F,2023-11-10,451,2,3,4,124409,132756,437.5,309.90875,250,0,1,21.25,1,0.0
49,1,F,2023-11-16,905,2,3,4,2030,113431,437.5,323.0295,250,0,1,21.25,1,0.0
49,1,F,2023-11-13,914,2,3,4,2030,103423,437.5,323.0295,250,0,1,21.25,1,0.0
49,1,F,2023-11-13,914,2,3,4,2030,2845,437.5,323.0295,250,0,1,21.25,1,0.0
52,1,F,2023-11-06,1266,2,3,4,2030,116329,437.5,385.0104,250,50,1,25.5,2,87.5
49,1,F,2023-11-08,1045,2,3,4,2030,109728,437.5,358.978422,250,29,1,23.715,2,50.75
49,1,F,2023-11-07,927,2,3,4,2030,1282,437.5,354.01995,250,25,1,23.375,2,43.75
52,1,F,2023-11-09,1005,2,3,4,2030,112732,437.5,323.0295,250,0,1,21.25,1,0.0
52,1,F,2023-11-10,451,2,3,4,2029,7856,437.5,322.718,250,0,1,21.25,1,0.0
52,1,F,2023-11-01,451,2,3,4,2047,121320,456.0,384.8829,300,0,1,25.5,1,0.0
52,1,F,2023-11-08,1408,2,3,4,2037,124822,465.5,390.903,350,50,1,29.6,2,66.5
55,1,F,2023-11-03,1072,2,3,4,2037,140967,465.5,343.784,350,0,1,25.9,1,0.0
52,1,F,2023-11-06,1266,2,3,4,2038,116329,465.5,338.60155,350,0,1,25.9,1,0.0
49,1,F,2023-11-08,927,2,3,4,2037,114289,465.5,390.903,350,50,1,29.6,2,66.5
52,1,F,2023-11-22,451,2,3,4,2047,123378,483.0,386.1738,300,0,1,25.5,1,0.0
55,1,F,2023-11-01,964,2,3,4,2048,129046,483.0,383.6022,300,0,1,25.5,1,0.0
52,1,F,2023-11-22,451,2,3,4,2029,123378,483.0,386.0016,300,0,1,25.5,1,0.0
52,1,F,2023-11-03,451,2,3,4,2030,105121,525.0,387.6354,300,0,1,25.5,1,0.0
49,1,F,2023-11-14,909,2,3,4,2037,136781,532.0,463.573875,400,75,1,35.15,2,99.75
52,1,F,2023-11-01,451,2,3,4,2038,121320,560.0,480.5665,500,0,1,37.0,1,0.0
55,1,F,2023-11-14,846,2,3,4,2037,117442,598.5,489.1275,450,50,1,37.0,2,66.5
52,1,F,2023-11-01,451,2,3,4,2048,121320,608.0,510.3896,400,0,1,34.0,1,0.0
52,1,F,2023-11-01,451,2,3,4,103991,121320,608.0,514.092,400,0,1,36.0,1,0.0
49,1,F,2023-11-17,914,2,3,4,124409,2654,612.5,433.87225,350,0,1,29.75,1,0.0
55,1,F,2023-11-02,1072,2,3,4,2037,140967,665.0,491.12,500,0,1,37.0,1,0.0
55,1,F,2023-11-06,964,2,3,4,2037,119981,665.0,538.23975,500,50,1,40.7,2,66.5
55,1,F,2023-11-07,964,2,3,4,2037,124456,665.0,540.12444,500,52,1,40.848,3,69.16
55,1,F,2023-11-07,1072,2,3,4,2037,118051,665.0,538.23975,500,50,1,40.7,2,66.5
55,1,F,2023-11-08,1135,2,3,4,2037,116295,665.0,538.23975,500,50,1,40.7,2,66.5
52,1,F,2023-11-06,1116,2,3,4,2037,130530,665.0,491.12,500,0,1,37.0,1,0.0
52,1,F,2023-11-10,451,2,3,4,2037,7866,665.0,491.1225,500,0,1,37.0,1,0.0
49,1,L,2023-11-22,690,2,3,4,2038,142038,665.0,482.504,500,0,1,37.0,1,0.0
26,1,F,2023-11-15,998,2,3,4,2037,124931,665.0,585.357,500,100,1,44.4,2,133.0
49,1,F,2023-11-08,909,2,3,4,2037,4859,665.0,561.798375,500,75,1,42.55,2,99.75
49,1,F,2023-11-08,927,2,3,4,2037,140035,665.0,491.1225,500,0,1,37.0,1,0.0
55,1,F,2023-11-02,1072,2,3,4,2037,102165,665.0,491.12,500,0,1,37.0,1,0.0
49,1,F,2023-11-09,909,2,3,4,2037,4858,665.0,561.798375,500,75,1,42.55,2,99.75
55,1,F,2023-11-15,1135,2,3,4,2037,137695,665.0,491.1225,500,0,1,37.0,1,0.0
55,1,F,2023-11-20,1072,2,3,4,2037,121533,665.0,656.032875,500,175,1,49.95,3,232.75
52,1,F,2023-11-15,1266,2,3,4,2048,116811,700.0,514.6744,400,0,1,34.0,1,0.0
49,1,F,2023-11-07,914,2,3,4,2030,107402,700.0,591.22428,400,60,1,39.1,2,105.0
52,1,F,2023-11-22,451,2,3,4,109290,123378,714.0,583.5066,600,0,1,44.4,1,0.0
52,1,F,2023-11-17,1266,2,3,4,2037,104094,798.0,636.46425,600,50,1,48.1,2,66.5
52,1,F,2023-11-22,451,2,3,4,2048,123378,805.0,641.243,500,0,1,42.5,1,0.0
49,1,F,2023-11-17,914,2,3,4,2030,2654,875.0,770.0208,500,100,1,51.0,2,175.0
49,1,F,2023-11-15,905,2,3,4,2030,681,875.0,646.059,500,0,1,42.5,1,0.0
55,1,F,2023-11-21,964,2,3,4,2030,118435,875.0,696.7484,500,50,1,46.75,2,87.5
52,1,F,2023-11-16,911,2,3,4,2030,141819,875.0,832.0017,500,150,1,55.25,2,262.5
52,1,F,2023-11-15,1266,2,3,4,2030,116811,1225.0,1028.4444,700,100,1,68.0,2,175.0
49,1,F,2023-11-01,1045,2,3,4,2030,131669,1280.0,1030.0944,800,0,1,68.0,1,0.0
55,1,F,2023-11-20,1135,2,3,4,2030,3466,1312.5,953.691,750,0,1,63.75,1,0.0
49,1,F,2023-11-01,944,2,3,4,2030,1486,1312.5,1062.05985,750,75,1,70.125,2,131.25
49,1,F,2023-11-08,944,2,3,4,2030,5308,1312.5,1043.46558,750,60,1,68.85,2,105.0
52,1,F,2023-11-06,1266,2,3,4,2037,116329,1330.0,1264.942,1000,300,1,96.2,2,399.0
52,1,F,2023-11-01,451,2,3,4,2037,121320,1344.0,1171.128,1200,0,1,88.8,1,0.0
52,1,F,2023-11-01,451,2,3,4,2037,123378,1666.0,1369.256,1400,0,1,103.6,1,0.0
49,1,F,2023-11-08,905,2,3,4,2030,1219,1750.0,1292.118,1000,0,1,85.0,1,0.0
49,1,F,2023-11-22,922,2,3,4,2030,136483,1750.0,1454.4512,1000,150,1,97.75,2,262.5
49,1,L,2023-11-22,690,2,3,4,2037,142038,1995.0,2018.04291,1500,578,1,153.772,3,768.74
55,1,F,2023-11-08,964,2,3,4,2037,132296,1995.0,1803.18825,1500,350,1,136.9,2,465.5
55,1,F,2023-11-09,846,2,3,4,2037,113050,2327.5,2375.743215,1750,697,1,181.078,2,927.01
49,1,F,2023-11-20,1045,2,3,4,2030,141906,2625.0,1938.177,1500,0,1,127.5,1,0.0
52,1,F,2023-11-01,451,2,3,4,2030,123378,2737.0,2189.4606,1700,0,1,144.5,1,0.0
55,1,F,2023-11-01,964,2,3,4,2030,129046,3059.0,2447.0442,1900,0,1,161.5,1,0.0
52,1,F,2023-11-22,451,2,3,4,2030,123378,3059.0,2408.0372,1900,0,1,161.5,1,0.0
52,1,F,2023-11-01,451,2,3,4,2030,121320,3800.0,3213.045,2500,0,1,212.5,1,0.0
55,1,F,2023-11-06,846,2,3,4,2037,115272,4854.5,4544.47812,3650,1018,1,345.432,2,1353.94
55,1,F,2023-11-01,964,2,3,4,2037,129046,5414.5,4450.082,4550,0,1,336.7,1,0.0
26,1,F,2023-11-03,907,2,3,4,2039,129433,8977.5,6630.147,6750,0,1,499.5,1,0.0
26,1,F,2023-11-03,907,2,3,4,2038,129433,15295.0,11125.4795,11500,0,1,851.0,1,0.0
52,1,F,2023-11-17,1004,2,3,4,2037,108383,26600.0,19644.9,20000,0,1,1480.0,1,0.0
26,1,F,2023-11-03,907,2,3,4,2037,129433,31055.5,34855.905,23350,12650,1,2664.0,2,16824.5
26,1,F,2023-11-22,907,2,3,4,2030,132649,106575.0,94689.8044,60900,14150,1,6379.25,2,24762.5
